1;bunker;2895.00;10.85;816.00;3.84;0
1;bunker;2672.00;10.07;704.00;1.68;0
1;bunker;2791.00;10.30;788.00;5.80;0
1;bunker;2827.00;10.32;732.00;0.72;0
1;bunker;2879.00;10.82;796.00;3.74;0
1;bunker;2804.00;11.05;764.00;0.12;0
1;bunker;2879.00;10.55;778.00;4.25;0
1;bunker;2758.00;10.40;731.00;4.35;0
1;bunker;2820.00;10.00;793.00;2.19;0
1;bunker;2782.00;10.50;749.00;4.85;0
1;bunker;2697.00;10.00;718.00;1.23;0
1;bunker;2768.00;10.32;746.00;2.79;0
1;bunker;2746.00;10.15;707.00;0.63;0
1;bunker;2863.00;10.05;827.00;3.30;0
1;bunker;2727.00;9.98;745.00;5.96;0
1;bunker;2861.00;9.50;735.00;2.70;0
1;bunker;2689.00;10.00;711.00;3.90;0
1;bunker;2725.00;10.07;705.00;1.74;0
1;bunker;2920.00;10.07;859.00;4.41;0
1;bunker;2756.00;9.90;773.00;5.97;0
1;bunker;2891.00;9.73;725.00;2.35;0
1;bunker;2838.00;9.98;805.00;0.19;0
1;bunker;2888.00;10.00;736.00;1.39;0
1;bunker;2815.00;9.50;800.00;4.42;0
1;bunker;2714.00;10.00;676.00;2.26;0
1;bunker;2913.00;9.68;735.00;4.92;0
1;bunker;2876.00;9.50;731.00;0.19;0
1;bunker;2715.00;10.00;687.00;2.86;0
1;bunker;2688.00;9.98;676.00;0.70;0
1;bunker;2851.00;9.98;728.00;1.91;0
1;bunker;2849.00;10.03;719.00;4.93;0
1;bunker;2905.00;10.03;790.00;1.31;0
1;bunker;2975.00;10.03;840.00;3.97;0
1;bunker;2714.00;10.03;702.00;0.35;0
1;bunker;2737.00;10.00;767.00;3.37;0
1;bunker;2866.00;10.00;722.00;6.04;0
1;bunker;2708.00;10.00;707.00;2.42;0
1;bunker;2717.00;9.98;735.00;0.26;0
1;bunker;2673.00;10.00;727.00;0.36;0
1;coastal_bunker;2731.00;9.70;717.00;-2.11;0
1;coastal_bunker;2874.00;9.75;844.00;-2.58;0
1;coastal_bunker;2936.00;10.05;840.00;-3.05;0
1;coastal_bunker;2705.00;9.50;673.00;-3.93;0
1;coastal_bunker;2889.00;10.00;752.00;-2.68;0
1;coastal_bunker;2725.00;9.50;746.00;1.57;0
1;coastal_bunker;2891.00;9.50;724.00;-3.14;0
1;coastal_bunker;2727.00;9.50;703.00;0.79;0
1;coastal_bunker;2913.00;9.93;736.00;1.57;0
1;coastal_bunker;2713.00;10.00;724.00;-4.41;0
1;coastal_bunker;2878.00;10.00;818.00;-2.23;0
1;coastal_bunker;2763.00;9.95;765.00;-2.41;0
1;coastal_bunker;2861.00;10.00;737.00;-1.57;0
1;coastal_bunker;2928.00;10.00;852.00;1.41;0
1;coastal_bunker;2862.00;9.73;802.00;-2.21;0
1;coastal_bunker;2964.00;10.07;850.00;-4.29;0
1;coastal_bunker;2841.00;10.00;729.00;1.45;0
1;coastal_bunker;2930.00;10.00;810.00;-0.20;0
1;coastal_bunker;2889.00;10.00;737.00;-3.93;0
1;coastal_bunker;2782.00;9.73;797.00;-3.14;0
1;coastal_bunker;2687.00;9.68;676.00;-3.93;0
1;coastal_bunker;2687.00;9.75;710.00;-3.14;0
1;coastal_bunker;2714.00;9.50;686.00;0.00;0
1;coastal_bunker;2776.00;9.73;720.00;-0.22;0
1;coastal_bunker;2736.00;10.00;730.00;-1.45;0
1;coastal_bunker;2900.00;10.05;828.00;-2.71;0
1;coastal_bunker;2854.00;9.50;758.00;0.12;0
1;coastal_bunker;2718.00;9.50;733.00;-1.57;0
1;coastal_bunker;2677.00;9.50;726.00;-3.93;0
1;coastal_bunker;2895.00;10.03;789.00;-4.12;0
1;coastal_bunker;2747.00;9.90;774.00;-2.36;0
1;coastal_bunker;2737.00;9.50;749.00;-0.94;0
1;coastal_bunker;2814.00;9.50;801.00;-3.14;0
1;coastal_bunker;2844.00;10.00;735.00;0.54;0
1;coastal_bunker;2710.00;9.98;701.00;-1.57;0
1;coastal_bunker;2732.00;9.50;764.00;-1.57;0
1;coastal_bunker;2865.00;10.00;722.00;-3.14;0
1;coastal_bunker;2668.00;10.00;704.00;-3.14;0
1;coastal_bunker;2797.00;9.50;727.00;-0.26;0
1;coastal_bunker;2852.00;9.50;726.00;-1.57;0
1;coastal_bunker;2836.00;9.95;805.00;-1.57;0
1;coastal_bunker;2829.00;9.93;795.00;-3.52;0
1;coastal_bunker;2906.00;9.50;789.00;1.57;0
1;coastal_bunker;2709.00;10.00;708.00;1.57;0
1;coastal_bunker;2851.00;10.00;721.00;-1.57;0
1;coastal_bunker;2874.00;9.50;732.00;-1.57;0
1;coastal_bunker;2759.00;9.98;713.00;1.41;0
1;coastal_bunker;2974.00;9.50;839.00;1.57;0
1;coastal_bunker;2845.00;9.98;798.00;-3.14;0
1;dockyard;2974.00;9.75;840.00;1.57;0
1;anti_air_building;2748.00;10.10;754.00;1.17;0
1;anti_air_building;2886.00;10.38;785.00;4.18;0
1;anti_air_building;2908.00;9.98;765.00;0.57;0
1;synthetic_refinery;2906.00;10.30;825.00;4.69;0
1;fuel_silo;2826.00;10.03;723.00;5.90;0
1;radar_station;2819.00;11.35;762.00;3.15;0
1;rocket_site;2831.00;10.53;780.00;5.30;0
1;nuclear_reactor;2861.00;10.05;822.00;1.68;0
1;floating_harbor;2719.00;9.50;672.00;-1.57;3541
2;arms_factory;3969.00;10.65;1302.00;2.65;0
2;arms_factory;3993.00;10.30;1217.00;0.49;0
2;arms_factory;4079.00;10.07;1213.00;4.61;0
2;arms_factory;4074.00;12.15;1281.00;5.82;0
2;arms_factory;4192.00;10.30;1281.00;2.55;0
2;arms_factory;4071.00;10.35;1213.00;5.22;0
2;industrial_complex;4024.00;11.10;1244.00;1.60;0
2;industrial_complex;4026.00;11.00;1287.00;4.27;0
2;industrial_complex;4014.00;10.50;1279.00;1.00;0
2;industrial_complex;3980.00;10.80;1295.00;3.66;0
2;industrial_complex;4117.00;10.55;1297.00;0.05;0
2;industrial_complex;4052.00;11.50;1254.00;2.71;0
2;air_base;3950.00;10.43;1275.00;5.73;0
2;supply_node;4056.00;10.60;1220.00;2.18;0
2;supply_node;3973.00;10.30;1194.00;6.22;0
2;supply_node;4117.00;10.48;1310.00;1.41;0
2;supply_node;4109.00;10.10;1251.00;4.35;0
2;supply_node;3930.00;10.15;1267.00;0.65;0
2;supply_node;4188.00;10.88;1310.00;3.59;0
2;supply_node;4093.00;11.12;1284.00;0.24;0
2;supply_node;4190.00;10.10;1275.00;2.82;0
2;supply_node;4084.00;10.40;1235.00;5.76;0
2;supply_node;4059.00;12.43;1281.00;0.96;0
2;supply_node;4060.00;11.57;1246.00;5.00;0
2;supply_node;4120.00;10.30;1278.00;1.65;0
2;supply_node;3940.00;10.48;1294.00;3.13;0
2;supply_node;4126.00;10.82;1340.00;0.89;0
2;supply_node;4037.00;11.10;1234.00;2.36;0
2;supply_node;4206.00;11.00;1290.00;5.30;0
2;supply_node;4006.00;10.60;1230.00;3.06;0
2;supply_node;3924.00;10.25;1230.00;4.54;0
2;supply_node;3998.00;10.25;1292.00;1.19;0
2;supply_node;4041.00;11.32;1263.00;3.78;0
2;supply_node;3993.00;10.40;1208.00;0.43;0
2;supply_node;3985.00;10.40;1274.00;3.36;0
2;supply_node;3967.00;10.57;1302.00;5.94;0
2;supply_node;4015.00;10.50;1273.00;2.60;0
2;supply_node;4162.00;11.45;1327.00;4.08;0
2;supply_node;4174.00;10.00;1287.00;1.83;0
2;supply_node;4083.00;10.80;1260.00;4.78;0
2;supply_node;3953.00;10.30;1177.00;6.25;0
2;supply_node;4144.00;10.10;1272.00;4.01;0
2;supply_node;3958.00;10.25;1276.00;5.49;0
2;supply_node;4026.00;10.25;1216.00;2.14;0
2;supply_node;4088.00;10.30;1220.00;4.72;0
2;supply_node;4147.00;10.60;1348.00;1.38;0
2;supply_node;4138.00;11.32;1323.00;4.31;0
2;supply_node;4155.00;10.32;1306.00;0.62;0
2;supply_node;4031.00;11.03;1287.00;3.55;0
2;supply_node;4212.00;10.10;1270.00;5.03;0
2;supply_node;4003.00;10.35;1255.00;1.68;0
2;supply_node;4022.00;11.25;1249.00;5.72;0
2;supply_node;3941.00;10.30;1238.00;0.92;0
2;supply_node;3943.00;10.10;1228.00;3.85;0
2;supply_node;3963.00;10.25;1206.00;0.16;0
2;supply_node;4068.00;10.25;1208.00;3.09;0
2;supply_node;4165.00;10.00;1258.00;6.03;0
2;supply_node;3966.00;9.73;1258.00;2.32;0
2;supply_node;4199.00;10.00;1248.00;5.27;0
2;supply_node;3929.00;9.50;1248.00;0.46;0
2;supply_node;4156.00;9.50;1246.00;4.50;0
2;supply_node;4138.00;9.65;1242.00;1.15;0
2;supply_node;4152.00;9.98;1236.00;2.63;0
2;supply_node;3972.00;10.00;1233.00;0.39;0
2;supply_node;4110.00;10.00;1215.00;1.87;0
2;supply_node;4007.00;10.00;1190.00;4.80;0
2;supply_node;4031.00;9.50;1195.00;2.56;0
2;supply_node;3944.00;9.93;1194.00;4.04;0
2;supply_node;3936.00;9.98;1183.00;0.69;0
2;supply_node;3925.00;9.50;1173.00;3.28;0
2;supply_node;3949.00;9.93;1162.00;6.21;0
2;naval_base;3944.00;9.50;1222.00;1.45;10607
2;naval_base;3917.00;9.50;1234.00;-1.89;7888
2;naval_base;3927.00;9.73;1305.00;-2.82;10527
2;naval_base;4150.00;10.05;1356.00;-3.28;8651
2;naval_base;3986.00;10.00;1220.00;-2.75;4812
2;naval_base;4129.00;9.75;1351.00;-2.85;8970
2;naval_base;4169.00;9.90;1264.00;-3.14;7712
2;naval_base;4198.00;9.95;1250.00;-4.25;9627
2;naval_base;3944.00;9.93;1180.00;-2.68;8087
2;naval_base;4009.00;9.95;1195.00;1.57;10655
2;naval_base;3957.00;9.68;1192.00;-1.57;8087
2;naval_base;3926.00;9.90;1174.00;-3.93;8254
2;naval_base;3996.00;9.73;1257.00;-1.17;10581
2;naval_base;4048.00;9.50;1209.00;-0.46;9820
2;naval_base;3955.00;10.00;1239.00;1.57;10607
2;naval_base;3965.00;9.50;1258.00;-1.57;9502
2;naval_base;4152.00;9.90;1232.00;-4.39;8813
2;naval_base;3947.00;9.50;1310.00;-2.17;10527
2;naval_base;3987.00;9.50;1260.00;0.14;10581
2;naval_base;4120.00;9.90;1241.00;1.34;6733
2;naval_base;4155.00;9.50;1247.00;-3.93;8189
2;naval_base;4081.00;9.73;1212.00;0.20;4207
2;naval_base;4129.00;9.50;1259.00;-0.86;6733
2;naval_base;3962.00;9.73;1269.00;-0.52;9502
2;naval_base;3948.00;9.50;1162.00;-1.57;8074
2;naval_base;3936.00;9.98;1183.00;-1.57;8254
2;naval_base;3940.00;9.50;1266.00;-0.54;7925
2;naval_base;4227.00;9.50;1268.00;1.28;10570
2;naval_base;3928.00;9.73;1249.00;1.57;7925
2;naval_base;3954.00;9.50;1203.00;-1.05;8087
2;naval_base;4014.00;10.00;1211.00;-0.40;9928
2;naval_base;4190.00;9.50;1268.00;-0.12;6328
2;naval_base;4110.00;9.95;1218.00;-3.14;9042
2;naval_base;3993.00;9.98;1229.00;-1.75;4812
2;naval_base;4165.00;9.73;1274.00;-0.30;7712
2;naval_base;3972.00;9.50;1231.00;0.79;9467
2;naval_base;4077.00;10.00;1209.00;-4.61;4207
2;naval_base;4033.00;9.95;1196.00;-3.93;9928
2;naval_base;4136.00;9.68;1241.00;-1.57;6733
2;naval_base;3946.00;9.98;1195.00;1.57;8087
2;naval_base;3936.00;9.50;1171.00;-3.93;8254
2;naval_base;4100.00;9.95;1231.00;1.33;9042
2;bunker;3981.00;10.40;1306.00;6.24;0
2;bunker;3987.00;10.50;1291.00;1.17;0
2;bunker;4004.00;10.30;1211.00;5.29;0
2;bunker;4119.00;10.20;1269.00;0.57;0
2;bunker;4035.00;11.30;1252.00;3.23;0
2;bunker;4100.00;10.50;1262.00;5.89;0
2;bunker;4120.00;10.00;1245.00;3.73;0
2;bunker;4185.00;11.40;1322.00;3.84;0
2;bunker;4196.00;10.30;1275.00;1.68;0
2;bunker;4028.00;11.07;1290.00;5.80;0
2;bunker;4064.00;10.30;1210.00;0.72;0
2;bunker;3939.00;10.00;1227.00;3.74;0
2;bunker;4203.00;10.70;1285.00;0.12;0
2;bunker;4165.00;11.40;1326.00;4.25;0
2;bunker;4060.00;10.55;1217.00;4.35;0
2;bunker;4150.00;10.35;1352.00;2.19;0
2;bunker;3975.00;10.00;1267.00;4.85;0
2;bunker;4114.00;10.85;1300.00;1.23;0
2;bunker;4013.00;10.70;1231.00;2.79;0
2;bunker;4062.00;11.30;1237.00;0.63;0
2;bunker;3958.00;10.25;1276.00;3.30;0
2;bunker;4036.00;11.38;1247.00;5.96;0
2;bunker;3943.00;9.50;1193.00;2.70;0
2;bunker;4161.00;10.55;1308.00;3.90;0
2;bunker;4091.00;10.88;1270.00;1.74;0
2;bunker;4144.00;10.07;1268.00;4.41;0
2;bunker;4166.00;9.68;1285.00;5.97;0
2;bunker;4044.00;11.50;1249.00;2.35;0
2;bunker;4129.00;10.35;1348.00;0.19;0
2;bunker;4011.00;10.60;1265.00;1.39;0
2;bunker;4143.00;11.48;1329.00;4.42;0
2;bunker;4214.00;10.10;1270.00;2.26;0
2;bunker;4000.00;10.10;1249.00;4.92;0
2;bunker;3931.00;10.00;1294.00;0.19;0
2;bunker;4012.00;9.98;1210.00;2.86;0
2;bunker;3968.00;10.10;1191.00;0.70;0
2;bunker;3971.00;10.00;1234.00;1.91;0
2;bunker;4083.00;10.15;1218.00;4.93;0
2;bunker;4067.00;12.40;1280.00;1.31;0
2;bunker;4155.00;9.50;1247.00;3.97;0
2;bunker;4088.00;10.20;1226.00;0.35;0
2;bunker;3974.00;10.00;1213.00;3.37;0
2;bunker;3938.00;9.50;1170.00;6.04;0
2;bunker;3925.00;10.05;1263.00;2.42;0
2;bunker;4161.00;10.00;1259.00;0.26;0
2;bunker;3957.00;10.00;1189.00;0.36;0
2;bunker;4206.00;10.00;1247.00;4.48;0
2;bunker;3950.00;10.20;1238.00;0.86;0
2;bunker;3924.00;10.10;1224.00;3.88;0
2;bunker;4006.00;9.98;1191.00;5.09;0
2;bunker;4032.00;9.95;1196.00;2.93;0
2;bunker;4153.00;10.00;1237.00;5.59;0
2;bunker;4137.00;9.65;1243.00;0.87;0
2;bunker;4111.00;9.98;1215.00;4.99;0
2;bunker;3932.00;10.00;1249.00;1.38;0
2;bunker;3926.00;9.90;1174.00;4.04;0
2;bunker;3966.00;9.73;1258.00;5.60;0
2;bunker;3949.00;9.50;1161.00;3.44;0
2;bunker;3935.00;9.95;1182.00;4.64;0
2;coastal_bunker;4133.00;10.05;1353.00;-2.85;0
2;coastal_bunker;4074.00;9.73;1204.00;0.14;0
2;coastal_bunker;4010.00;9.68;1196.00;-2.68;0
2;coastal_bunker;4098.00;9.98;1223.00;-4.32;0
2;coastal_bunker;4195.00;9.50;1261.00;-0.12;0
2;coastal_bunker;4115.00;9.50;1216.00;-3.14;0
2;coastal_bunker;4164.00;9.50;1273.00;-4.64;0
2;coastal_bunker;4155.00;9.50;1256.00;-1.25;0
2;coastal_bunker;3980.00;9.98;1215.00;-2.03;0
2;coastal_bunker;3970.00;9.50;1266.00;0.83;0
2;coastal_bunker;4162.00;9.50;1239.00;-4.39;0
2;coastal_bunker;4204.00;9.50;1262.00;-0.62;0
2;coastal_bunker;3967.00;9.50;1257.00;1.57;0
2;coastal_bunker;3993.00;9.50;1235.00;-1.75;0
2;coastal_bunker;3936.00;10.07;1280.00;-1.25;0
2;coastal_bunker;3955.00;9.50;1201.00;-1.05;0
2;coastal_bunker;4110.00;9.65;1236.00;-0.07;0
2;coastal_bunker;4203.00;9.68;1244.00;-0.59;0
2;coastal_bunker;4134.00;9.75;1354.00;-2.07;0
2;coastal_bunker;3913.00;10.05;1263.00;-1.31;0
2;coastal_bunker;3967.00;10.00;1317.00;-3.14;0
2;coastal_bunker;3980.00;9.73;1265.00;-0.54;0
2;coastal_bunker;4167.00;9.50;1274.00;-0.30;0
2;coastal_bunker;3937.00;10.05;1244.00;-2.36;0
2;coastal_bunker;3930.00;9.50;1224.00;-1.05;0
2;coastal_bunker;4031.00;9.68;1197.00;-3.93;0
2;coastal_bunker;3970.00;9.68;1184.00;0.79;0
2;coastal_bunker;4021.00;9.73;1212.00;-0.40;0
2;coastal_bunker;3948.00;9.98;1184.00;-2.68;0
2;coastal_bunker;3950.00;9.93;1163.00;-1.57;0
2;coastal_bunker;4140.00;9.50;1242.00;-1.57;0
2;coastal_bunker;3992.00;9.50;1258.00;-1.17;0
2;coastal_bunker;3924.00;9.50;1221.00;0.24;0
2;coastal_bunker;3942.00;9.50;1194.00;1.57;0
2;coastal_bunker;3976.00;10.00;1234.00;-4.47;0
2;coastal_bunker;4051.00;9.50;1209.00;-0.46;0
2;coastal_bunker;3933.00;9.50;1182.00;-1.57;0
2;coastal_bunker;4156.00;9.65;1247.00;-3.93;0
2;coastal_bunker;3927.00;9.68;1175.00;-3.93;0
2;coastal_bunker;3930.00;10.00;1249.00;1.57;0
2;coastal_bunker;3936.00;9.50;1171.00;-3.93;0
2;coastal_bunker;4100.00;9.95;1231.00;1.33;0
2;dockyard;3922.00;10.00;1236.00;-1.89;0
2;anti_air_building;4131.00;10.10;1273.00;5.30;0
2;anti_air_building;4192.00;10.30;1277.00;1.68;0
2;anti_air_building;3927.00;10.05;1224.00;4.34;0
2;synthetic_refinery;4023.00;11.25;1238.00;1.07;0
2;fuel_silo;4044.00;11.45;1283.00;2.29;0
2;radar_station;4069.00;11.82;1259.00;1.22;0
2;rocket_site;3962.00;10.90;1292.00;4.25;0
2;nuclear_reactor;3984.00;10.40;1208.00;4.35;0
2;floating_harbor;3951.00;9.50;1155.00;-2.86;3294
3;arms_factory;3738.00;10.20;892.00;4.61;0
3;arms_factory;3887.00;12.05;888.00;5.82;0
3;arms_factory;4020.00;11.62;957.00;2.55;0
3;arms_factory;3965.00;11.75;965.00;5.22;0
3;arms_factory;3986.00;11.35;875.00;1.60;0
3;arms_factory;3726.00;10.38;878.00;4.27;0
3;industrial_complex;3869.00;10.82;951.00;1.00;0
3;industrial_complex;3869.00;11.60;900.00;3.66;0
3;industrial_complex;3980.00;11.65;908.00;0.05;0
3;industrial_complex;3916.00;10.35;988.00;2.71;0
3;industrial_complex;3879.00;11.03;938.00;5.73;0
3;industrial_complex;3865.00;11.15;923.00;2.11;0
3;air_base;3960.00;11.53;946.00;4.78;0
3;supply_node;3930.00;10.10;995.00;1.41;0
3;supply_node;3775.00;10.35;910.00;4.35;0
3;supply_node;3988.00;11.25;866.00;0.65;0
3;supply_node;3811.00;10.30;925.00;3.59;0
3;supply_node;3739.00;10.15;893.00;0.24;0
3;supply_node;3881.00;10.98;934.00;2.82;0
3;supply_node;4005.00;11.07;894.00;5.76;0
3;supply_node;3973.00;10.75;1000.00;0.96;0
3;supply_node;4006.00;12.00;944.00;5.00;0
3;supply_node;3948.00;10.35;1012.00;1.65;0
3;supply_node;3929.00;13.10;907.00;3.13;0
3;supply_node;3842.00;12.03;895.00;0.89;0
3;supply_node;3723.00;10.30;880.00;2.36;0
3;supply_node;3894.00;12.15;877.00;5.30;0
3;supply_node;4029.00;10.62;941.00;3.06;0
3;supply_node;3860.00;10.10;963.00;4.54;0
3;supply_node;3899.00;10.93;970.00;1.19;0
3;supply_node;4014.00;11.48;921.00;3.78;0
3;supply_node;3957.00;11.50;943.00;0.43;0
3;supply_node;3911.00;11.20;945.00;3.36;0
3;supply_node;4031.00;11.90;903.00;5.94;0
3;supply_node;3856.00;12.30;873.00;2.60;0
3;supply_node;3864.00;11.75;901.00;4.08;0
3;supply_node;3766.00;10.85;890.00;1.83;0
3;supply_node;3822.00;11.38;884.00;4.78;0
3;supply_node;3791.00;11.95;848.00;6.25;0
3;supply_node;4012.00;11.75;966.00;4.01;0
3;supply_node;3814.00;11.50;856.00;5.49;0
3;supply_node;3931.00;12.50;871.00;2.14;0
3;supply_node;3805.00;11.03;900.00;4.72;0
3;supply_node;4039.00;10.90;960.00;1.38;0
3;supply_node;3968.00;11.38;977.00;4.31;0
3;supply_node;3910.00;10.30;995.00;0.62;0
3;supply_node;3831.00;10.40;937.00;3.55;0
3;supply_node;3981.00;12.20;933.00;5.03;0
3;supply_node;3977.00;12.10;878.00;1.68;0
3;supply_node;3844.00;11.25;918.00;5.72;0
3;supply_node;3920.00;10.53;967.00;0.92;0
3;supply_node;3938.00;12.53;887.00;3.85;0
3;supply_node;3902.00;11.75;922.00;0.16;0
3;supply_node;3879.00;10.30;1008.00;3.09;0
3;supply_node;3877.00;10.40;978.00;6.03;0
3;supply_node;3789.00;11.30;890.00;2.32;0
3;supply_node;3946.00;11.90;923.00;5.27;0
3;supply_node;3957.00;12.20;887.00;0.46;0
3;supply_node;3884.00;11.10;953.00;4.50;0
3;supply_node;3765.00;11.15;869.00;1.15;0
3;supply_node;3963.00;11.65;913.00;2.63;0
3;supply_node;3935.00;10.80;951.00;0.39;0
3;supply_node;3890.00;11.53;897.00;1.87;0
3;supply_node;3786.00;11.80;868.00;4.80;0
3;supply_node;3897.00;10.00;1010.00;2.56;0
3;supply_node;3989.00;11.48;977.00;4.04;0
